transaction_id,customer_id,transaction_date,amount,transaction_type
3851,993,2025-05-21 07:25:26,232.42,refund
3852,365,2022-07-02 07:16:09,152.88,deposit
3853,518,2025-08-23 16:10:03,471.06,withdrawal
3854,91,2024-08-15 19:00:42,486.86,
3855,806,2022-12-18 05:20:31,152.3,purchase
3856,950,2023-10-07 23:13:08,214.45,refund
3857,644,,,withdrawal
3858,342,2022-11-30 01:36:14,50.91,deposit
3859,310,2024-10-23 03:06:16,36.11,purchase
3860,392,2024-10-23 15:18:53,195.46,
3861,299,2024-03-31 05:29:14,305.37,purchase
3862,168,2024-07-18 17:01:58,340.07,deposit
3863,271,2024-01-14 18:20:15,398.31,withdrawal
3864,482,2024-07-31 19:33:18,178.84,withdrawal
3865,585,2024-12-19 09:03:59,429.77,withdrawal
3866,357,2022-08-02 17:52:09,79.45,withdrawal
1062,999,2025-05-14 18:39:21,389.62,withdrawal
3868,133,2025-08-01 05:28:18,268.79,withdrawal
3869,550,2025-06-08 13:03:46,165.03,withdrawal
3870,157,2024-06-04 13:13:03,225.79,refund
3871,608,2025-05-27 01:36:20,255.35,purchase
3872,,,70.5,withdrawal
3873,804,2024-02-12 15:10:59,194.37,refund
3874,285,2024-12-19 10:17:29,289.1,withdrawal
3875,297,2024-01-07 10:10:45,7.68,refund
3876,579,2024-11-07 00:53:38,383.59,refund
3877,915,2022-07-02 11:00:17,283.06,deposit
3878,526,2025-07-28 11:47:39,100.43,purchase
3879,329,2024-11-08 22:51:14,172.2,deposit
3880,766,2024-08-15 07:01:08,394.78,deposit
3881,753,2022-12-07 12:26:00,323.12,withdrawal
3882,,2025-02-28 23:41:07,325.25,deposit
3883,841,2023-02-26 19:29:45,321.91,withdrawal
3884,401,2025-07-12 06:55:20,67.46,withdrawal
3885,501,2025-04-04 21:36:49,489.4,withdrawal
3886,277,,250.23,
3887,,2025-01-22 11:38:50,290.09,withdrawal
3888,182,2024-04-25 21:47:51,49.27,purchase
3889,451,2025-06-13 10:57:48,325.86,deposit
3301,602,2022-11-30 20:41:21,332.92,refund
3891,283,2023-06-21 04:39:09,11.16,
3892,,2025-08-16 22:25:23,158.8,withdrawal
3893,903,2023-11-20 02:10:19,361.29,
3894,525,2024-11-21 13:15:49,319.69,deposit
3895,649,2025-02-24 10:32:39,297.43,refund
3896,813,2022-05-26 12:22:36,45.88,withdrawal
3897,905,2024-04-08 13:03:09,288.96,refund
3898,947,2025-07-11 05:27:14,120.41,deposit
3899,476,2022-01-25 00:18:40,270.37,
3900,180,2022-04-20 01:32:52,386.1,purchase
3901,133,2024-08-18 12:07:42,161.97,purchase
3902,395,2022-12-19 08:30:01,,
3903,116,2022-02-05 07:46:52,189.69,
3904,782,2022-07-03 01:01:56,497.75,withdrawal
3905,930,2024-02-20 23:05:17,419.36,withdrawal
3906,130,2023-09-03 06:49:43,468.47,deposit
3907,989,2022-03-06 00:23:40,193.22,refund
3908,868,2022-07-02 13:35:57,59.81,refund
3909,619,2023-03-12 06:52:20,345.22,withdrawal
3910,792,2024-04-20 00:38:54,467.63,withdrawal
3911,692,2024-11-04 23:07:16,164.51,deposit
3912,18,2023-02-11 20:14:36,88.55,refund
3913,703,2023-07-13 18:36:02,28.79,purchase
3914,169,2023-06-26 17:50:45,464.57,refund
3915,586,2022-04-03 17:35:00,41.95,deposit
3916,709,2024-01-13 12:02:22,459.03,deposit
3917,982,2025-08-09 01:54:38,345.95,purchase
3918,148,2023-08-26 13:54:58,269.84,purchase
3919,305,2025-07-24 15:42:12,32.88,withdrawal
3920,330,2022-02-03 12:49:22,359.09,refund
3921,62,2023-03-03 22:19:50,303.98,purchase
3922,927,2022-08-30 02:33:40,415.4,purchase
3923,64,,196.92,
3924,404,2023-12-12 02:43:35,,withdrawal
3925,507,2022-11-02 10:53:28,306.45,deposit
3926,936,2022-06-05 22:42:51,45.9,purchase
3927,375,2023-01-19 01:02:54,82.06,purchase
3928,219,2025-05-08 03:01:33,372.89,deposit
3929,403,2022-11-27 11:00:16,122.37,deposit
3930,,2022-12-02 11:52:01,225.11,refund
3931,,2023-02-18 08:05:38,118.66,refund
3932,337,2022-06-04 22:28:53,58.96,deposit
3933,712,2024-12-02 05:05:32,107.59,deposit
3934,281,2025-05-20 15:42:23,103.75,purchase
3935,53,2025-04-14 08:44:26,450.54,purchase
3936,435,2023-10-20 04:55:39,116.35,refund
3937,423,2022-08-02 02:22:22,336.9,deposit
3938,579,2025-08-27 19:43:55,,purchase
3939,447,2023-11-03 02:28:20,,refund
3940,72,2025-03-13 21:55:49,451.49,
3941,747,2023-01-29 04:23:55,159.63,deposit
3942,442,2023-05-08 02:16:13,199.91,withdrawal
3943,637,,80.5,purchase
3944,35,2024-10-05 20:51:37,316.42,withdrawal
3945,910,2025-06-24 00:26:49,477.64,purchase
3946,807,,81.58,withdrawal
3947,726,2023-09-11 07:10:45,236.15,withdrawal
3948,930,2025-07-19 18:59:54,159.49,refund
3949,97,2024-09-17 02:32:26,422.4,purchase
3950,135,2025-08-08 09:00:53,315.62,purchase
3951,764,2022-05-15 03:12:31,470.49,refund
3952,903,2022-10-16 06:47:08,,withdrawal
3953,495,2023-06-04 03:35:56,262.93,withdrawal
3954,304,2022-11-01 14:09:11,79.07,
3955,709,2024-07-19 00:48:40,102.57,withdrawal
3956,471,2023-04-22 14:13:42,470.69,refund
3957,527,2022-06-09 02:22:53,482.33,withdrawal
3958,458,2023-07-21 12:22:27,103.98,purchase
3959,993,2025-03-08 02:17:36,276.89,withdrawal
3960,46,2022-07-10 06:29:48,140.66,purchase
3961,,2024-06-23 11:50:18,466.82,refund
3962,428,2022-06-25 02:27:36,305.51,purchase
3963,69,2023-06-20 11:17:07,499.0,deposit
3964,942,2022-06-16 01:10:21,53.58,withdrawal
3965,474,2025-07-13 21:13:54,288.73,purchase
3966,983,2023-11-21 07:25:12,302.73,purchase
3967,275,2022-06-26 21:49:50,188.39,refund
3968,572,2024-03-16 14:36:49,138.17,purchase
3969,100,2023-11-21 03:21:00,428.93,purchase
3970,821,,315.93,withdrawal
3971,726,2025-04-18 21:08:26,15.47,deposit
3972,106,2022-08-29 18:36:55,456.12,refund
3973,956,2022-03-29 05:49:37,244.49,withdrawal
3974,356,2024-11-11 22:06:11,387.36,purchase
3975,355,2025-01-25 03:25:01,362.37,withdrawal
3976,907,2025-05-04 06:10:20,382.62,purchase
3977,,2022-11-16 20:23:34,269.45,refund
3978,917,2024-06-29 05:19:41,141.16,deposit
3979,556,2023-02-11 10:29:26,203.63,deposit
3980,979,2024-10-16 22:04:51,456.1,purchase
3981,978,,420.78,deposit
3982,942,2023-04-09 20:44:00,61.47,refund
3983,211,2022-06-30 04:37:52,68.48,withdrawal
3984,954,2024-06-24 22:19:08,405.06,purchase
3985,699,2024-10-18 00:33:18,25.22,withdrawal
3986,858,,233.28,deposit
3987,665,2023-02-27 19:10:07,347.25,refund
3988,967,2022-09-02 06:27:52,87.91,withdrawal
3989,409,,395.33,refund
3990,753,2022-09-21 19:56:40,67.91,purchase
3991,580,2022-11-22 09:21:45,439.5,purchase
3992,835,2023-11-23 12:14:01,487.06,withdrawal
3993,,2025-01-11 04:32:28,342.46,deposit
3994,86,2024-05-17 13:37:16,328.31,withdrawal
3995,224,2024-09-18 02:29:49,104.14,withdrawal
3996,863,2025-08-05 03:17:25,173.38,refund
3997,805,2023-01-17 20:48:38,243.84,refund
3998,909,2025-08-26 15:03:46,384.88,deposit
3999,787,2023-11-13 17:30:36,458.38,refund
4000,808,2022-06-02 00:56:27,68.71,withdrawal
4001,669,,,deposit
4002,,2025-07-27 23:58:54,122.18,withdrawal
4003,67,2023-08-11 11:36:27,187.32,purchase
4004,85,2024-08-12 10:52:05,379.75,deposit
4005,869,2022-04-16 15:23:55,222.91,withdrawal
4006,977,2025-01-19 09:26:24,134.25,deposit
4007,725,2022-12-02 17:35:17,444.85,refund
4008,83,2023-06-17 22:06:26,367.15,refund
4009,666,2024-09-16 18:58:50,485.3,purchase
4010,894,2023-05-18 22:31:37,189.88,withdrawal
4011,401,2022-07-04 11:57:08,,deposit
4012,454,2023-09-28 16:39:45,22.51,refund
4013,504,2023-12-31 23:08:57,111.53,withdrawal
4014,776,2022-04-13 18:10:38,148.47,deposit
2416,650,2025-01-26 03:15:36,100.78,refund
4016,522,2024-04-05 01:54:35,171.45,deposit
4017,474,2022-06-15 20:24:35,53.94,purchase
4018,318,2024-09-28 23:22:44,,withdrawal
4019,322,2025-02-05 12:31:00,399.93,withdrawal
4020,447,2023-10-12 00:06:23,248.26,purchase
4021,202,2022-05-24 03:39:39,474.05,purchase
4022,557,2022-04-01 12:09:49,33.08,purchase
4023,173,2023-07-14 07:16:20,358.7,deposit
4024,282,2022-09-20 21:55:07,297.45,deposit
4025,721,2022-12-26 07:27:52,298.92,withdrawal
4026,488,2022-08-14 07:19:45,89.62,withdrawal
4027,186,2022-12-26 12:41:53,199.7,purchase
4028,202,2022-08-21 23:03:10,410.87,refund
4029,30,2024-04-28 22:13:14,271.87,purchase
4030,266,2024-03-02 17:00:15,58.46,withdrawal
4031,,2025-02-23 22:49:28,57.25,withdrawal
4032,482,2022-03-01 03:54:46,134.56,purchase
4033,633,2024-07-19 22:28:41,309.2,purchase
4034,938,2025-01-29 10:22:56,14.2,purchase
4035,590,2024-02-11 16:36:08,54.71,withdrawal
4036,340,2022-04-27 07:58:54,273.05,withdrawal
4037,188,2025-03-15 18:44:43,393.13,withdrawal
4038,3,2022-01-22 10:04:46,370.27,refund
4039,421,2022-12-17 09:28:16,39.9,deposit
4040,793,2023-09-02 12:12:31,260.23,withdrawal
4041,55,2024-03-06 09:33:44,434.66,deposit
4042,997,2025-08-15 23:56:44,122.25,refund
4043,891,2025-03-30 14:00:59,154.24,purchase
4044,514,2024-10-03 08:37:24,,purchase
4045,796,2022-04-03 07:27:12,307.24,deposit
4046,769,2024-07-13 04:51:49,296.36,withdrawal
4047,,2024-05-26 10:34:59,267.92,
4048,68,,390.11,purchase
4049,673,2024-12-15 07:36:28,267.73,withdrawal
4050,875,2024-08-08 12:20:17,18.03,purchase
4051,597,2024-10-28 14:09:08,342.88,refund
4052,562,,384.05,deposit
4053,875,2022-07-13 00:26:36,78.98,purchase
4054,7,2025-06-20 22:54:42,437.94,withdrawal
4055,275,2024-06-21 18:48:40,323.14,withdrawal
4056,692,2025-05-24 14:47:30,173.29,withdrawal
4057,483,2023-11-13 02:17:08,134.98,withdrawal
4058,825,2023-03-04 19:29:20,102.89,purchase
4059,375,2024-09-02 06:55:46,237.85,purchase
4060,263,2022-03-15 19:51:54,316.73,purchase
4061,974,,466.43,refund
4062,641,2024-08-04 22:21:47,20.2,withdrawal
1149,,2023-01-08 14:13:46,267.24,withdrawal
4064,39,2022-04-28 08:36:35,110.07,refund
4065,619,2022-03-18 04:33:08,172.88,purchase
4066,763,2025-01-31 19:24:54,431.48,withdrawal
4067,402,2024-03-16 16:09:42,,refund
4068,,2025-01-22 21:59:17,145.45,purchase
4069,923,2023-12-07 05:48:33,176.36,deposit
4070,538,2023-09-28 07:54:58,129.29,deposit
4071,697,2025-08-12 08:29:57,212.87,refund
4072,141,2025-04-11 14:59:48,50.24,refund
4073,912,2024-08-04 05:26:26,154.14,purchase
4074,,,481.08,deposit
4075,274,2025-01-04 20:24:17,349.97,refund
4076,421,2023-07-02 03:26:13,22.95,purchase
4077,65,2024-04-15 02:34:18,51.9,withdrawal
4078,766,2023-07-11 06:09:53,21.02,withdrawal
4079,650,2022-07-30 16:00:09,70.94,refund
4080,259,2022-01-17 15:48:41,481.51,refund
4081,218,2024-08-31 12:51:29,7.25,
4082,155,2022-04-06 15:48:51,14.98,withdrawal
4083,995,,437.9,purchase
4084,899,2023-03-14 16:44:57,276.66,refund
4085,304,2024-11-25 06:32:42,16.89,withdrawal
4086,348,2024-10-05 10:26:53,232.04,refund
4087,169,2023-03-29 22:56:05,63.33,purchase
4088,844,2024-06-05 01:31:02,367.19,deposit
4089,14,2022-12-25 04:08:30,205.83,refund
4090,306,2024-10-18 20:15:39,6.12,withdrawal
4091,119,2024-11-30 21:05:07,391.25,withdrawal
4092,,2024-02-29 13:59:54,192.8,deposit
4093,504,2025-03-31 20:53:20,214.16,withdrawal
4094,606,2025-02-25 08:07:27,333.65,withdrawal
4095,323,2022-02-13 05:49:45,,deposit
4096,680,2024-12-30 23:59:22,256.15,withdrawal
4097,502,2022-07-27 00:02:08,5.74,refund
4098,328,,238.45,deposit
4099,294,2022-07-11 05:24:57,342.83,purchase
4100,166,2025-06-14 05:03:37,249.82,withdrawal
4101,361,2022-05-06 16:37:37,423.09,refund
4102,730,2022-05-27 19:41:02,235.36,withdrawal
4103,864,2024-07-08 04:10:24,267.05,refund
4104,752,2023-11-23 21:26:28,103.74,withdrawal
4105,307,2023-08-27 04:20:25,447.49,
4106,667,2024-12-04 01:29:31,456.95,purchase
4107,381,2025-06-26 15:17:20,476.57,withdrawal
4108,524,2022-09-30 04:01:36,425.32,withdrawal
4109,326,2025-04-13 01:03:57,350.68,refund
4110,433,2024-09-05 17:00:12,50.83,deposit
4111,613,2023-12-31 14:27:09,116.03,deposit
4112,214,2023-07-06 18:58:12,444.09,refund
4113,760,2024-01-18 08:29:56,49.97,withdrawal
4114,265,2024-10-27 23:14:56,215.63,purchase
4115,147,2024-12-02 21:07:05,202.26,purchase
4116,178,,230.15,withdrawal
4117,181,2024-01-12 12:11:58,220.43,deposit
4118,522,2022-08-01 22:10:45,403.95,purchase
4119,53,2025-05-11 04:01:38,250.23,purchase
4120,699,2024-04-24 13:52:30,85.74,deposit
4121,158,2025-03-30 22:39:36,241.98,withdrawal
4122,257,2023-04-05 17:31:24,499.65,withdrawal
4123,65,2023-01-27 02:14:47,218.14,refund
4124,260,,185.96,refund
4125,,2022-02-05 16:19:33,258.19,purchase
4126,453,2024-05-14 15:37:40,365.93,refund
4127,502,2022-02-21 14:06:40,171.61,deposit
4128,688,2025-08-02 22:18:22,441.06,purchase
4129,519,2022-03-07 17:16:01,346.19,refund
4130,971,2024-05-31 12:24:09,203.4,refund
4131,523,2022-05-19 13:24:11,327.49,withdrawal
4132,518,2023-10-07 01:38:06,79.96,withdrawal
4133,64,2022-06-15 12:42:49,193.23,withdrawal
4134,417,2022-05-04 13:43:58,113.92,refund
4135,461,2023-02-20 11:13:06,,withdrawal
4136,349,2023-07-17 05:00:09,374.69,deposit
4137,503,2022-08-13 04:50:02,9.9,purchase
4138,228,2024-03-08 13:41:35,133.8,purchase
4139,510,2022-05-01 02:08:13,13.37,deposit
4140,49,2022-11-29 14:01:30,310.26,deposit
4141,635,2024-04-29 22:19:54,339.86,withdrawal
4142,667,2023-01-06 00:48:10,296.74,withdrawal
4143,551,2023-10-18 02:19:18,179.5,deposit
4144,940,2025-08-21 22:35:02,319.42,withdrawal
2398,,2025-01-04 16:03:07,,withdrawal
4146,352,2022-03-09 17:32:12,266.13,refund
4147,729,2023-08-21 10:02:57,161.96,refund
4148,28,2024-08-01 01:32:30,434.28,purchase
4149,169,2023-04-15 16:26:09,358.98,withdrawal
4150,394,2025-07-21 05:16:01,33.06,withdrawal
4151,340,2025-07-03 17:48:36,266.54,deposit
4152,120,2024-02-20 15:31:46,172.94,refund
4153,802,2024-04-19 21:27:46,216.16,refund
4154,863,2023-09-30 23:05:27,429.42,deposit
4155,772,2022-04-02 00:13:09,499.47,refund
114,458,2024-12-13 03:17:16,274.07,purchase
4157,587,2024-06-04 14:49:10,314.52,refund
4158,201,2025-01-23 04:03:52,386.67,purchase
4159,549,2022-05-30 12:20:35,55.28,refund
4160,829,2024-09-08 02:47:53,,purchase
4161,381,2024-08-22 12:04:11,31.22,refund
4162,885,2025-06-12 05:34:13,475.16,deposit
4163,249,2023-12-30 22:26:50,349.81,purchase
4164,39,2023-10-09 04:27:47,76.73,refund
4165,69,2022-07-12 00:50:04,66.03,withdrawal
4166,391,2024-11-08 07:12:40,321.81,withdrawal
4167,963,2024-11-11 09:30:42,26.36,withdrawal
4168,833,2023-06-25 08:45:48,203.57,refund
4169,717,2025-03-20 15:16:13,321.19,withdrawal
4170,505,2023-11-02 04:32:16,111.39,deposit
4171,239,2024-08-12 10:46:51,431.92,withdrawal
4172,511,,325.0,withdrawal
4173,,2025-06-02 06:40:13,75.71,refund
4174,218,2023-06-27 02:35:05,393.96,deposit
4175,810,2022-03-09 16:53:53,350.78,withdrawal
4176,437,2024-06-21 19:12:49,109.62,deposit
4177,619,2024-02-08 02:30:59,155.75,deposit
4178,785,2023-03-15 21:15:56,94.87,refund
4179,999,2024-10-14 09:54:48,,withdrawal
4180,255,,490.82,purchase
4181,179,2024-11-25 15:23:51,213.2,deposit
4182,7,2022-12-24 06:39:38,158.86,deposit
4183,338,2023-12-26 14:33:40,187.78,withdrawal
4184,434,2023-05-31 04:47:34,311.82,withdrawal
4185,682,2022-04-05 01:12:16,313.22,deposit
4186,187,2024-07-12 12:00:49,87.0,refund
4187,222,2023-01-24 15:05:01,387.59,withdrawal
4188,956,2025-03-31 09:34:17,236.95,
4189,638,2024-10-28 19:35:52,91.33,deposit
4190,199,2025-04-18 09:22:06,379.94,purchase
2901,522,2025-02-15 17:16:09,352.4,
4192,744,2024-10-06 19:50:36,299.79,
4193,500,2024-07-15 21:20:47,,purchase
4194,761,2025-08-28 11:30:12,131.28,deposit
4195,126,2025-02-12 13:23:00,473.56,withdrawal
4196,287,2022-06-11 20:46:37,7.01,purchase
4197,500,2022-07-19 07:13:51,370.02,withdrawal
4198,588,2023-07-01 06:00:02,154.43,purchase
4199,854,2022-06-13 05:43:22,331.27,refund
4200,301,2022-01-12 04:35:07,303.29,deposit
4201,742,2023-04-14 16:37:35,389.44,deposit
4202,577,2024-09-20 02:23:50,35.32,purchase
4203,263,2025-07-29 19:40:26,208.7,deposit
4204,487,2025-08-25 22:23:54,43.52,
4205,455,2025-01-26 20:01:36,,deposit
4206,209,2024-01-16 14:43:06,374.25,withdrawal
4207,119,2024-12-26 10:02:08,276.1,purchase
4208,978,2022-05-27 18:56:47,491.21,withdrawal
4209,,2024-12-26 15:09:07,406.7,refund
4210,655,2022-07-01 06:08:12,198.77,withdrawal
4211,251,2022-02-17 23:00:32,405.27,purchase
4212,147,2022-11-23 14:49:38,36.6,withdrawal
4213,929,2023-04-18 19:49:52,471.69,purchase
4214,785,2022-10-29 00:23:03,206.27,withdrawal
4215,328,2023-07-15 13:14:42,413.45,deposit
4216,121,2022-08-02 09:02:23,475.47,refund
4217,740,2022-07-03 04:26:08,45.78,withdrawal
4218,231,2023-04-30 04:05:22,156.18,deposit
2291,398,,354.52,purchase
3045,547,2024-11-16 08:42:27,94.48,deposit
4221,406,,153.92,purchase
4222,829,2024-02-08 19:27:47,295.94,refund
4223,391,2022-01-25 00:03:54,173.01,deposit
4224,784,2024-10-22 20:55:45,359.78,deposit
4225,,2022-09-10 09:13:09,,deposit
4226,188,2023-02-19 00:21:13,238.93,
4227,916,2022-09-18 09:53:05,80.99,purchase
4228,951,2025-01-22 00:01:18,74.8,withdrawal
4229,804,2022-10-07 10:23:00,210.4,withdrawal
4230,115,2023-01-16 14:39:03,318.6,purchase
4231,559,2024-01-26 07:56:53,389.47,
4232,488,,221.72,deposit
4233,950,2022-07-12 07:35:37,128.4,withdrawal
4234,,2024-08-20 08:03:31,339.34,refund
4235,475,2022-04-08 06:14:43,283.09,purchase
4236,,2022-01-26 04:40:42,29.42,withdrawal
4237,972,2022-01-10 02:24:39,291.13,deposit
4238,183,2024-10-18 18:56:35,470.0,refund
4239,646,2022-12-10 23:16:34,65.37,deposit
4240,,2025-06-01 03:58:04,378.98,purchase
225,995,2025-03-04 07:42:47,432.82,refund
4242,480,2024-06-11 22:59:26,495.98,withdrawal
4243,,2023-01-30 12:37:06,487.15,purchase
4244,,2024-08-19 20:38:51,447.63,deposit
4245,23,2024-04-11 03:16:44,24.24,purchase
4246,258,2022-04-18 10:43:23,233.16,deposit
4247,328,2024-11-10 22:08:03,404.73,deposit
4248,795,2023-04-21 08:20:23,,purchase
4249,804,2023-04-27 06:41:15,333.24,refund
4250,56,2022-07-12 09:19:47,489.4,refund
4251,,,433.35,refund
4252,834,2022-06-08 19:23:41,147.5,refund
4253,554,2023-02-27 02:24:07,488.29,purchase
4254,509,2025-01-17 16:25:35,41.89,withdrawal
3038,363,2022-06-21 03:23:33,321.04,
4256,287,2024-07-12 17:28:52,10.67,withdrawal
4257,311,2024-01-01 07:42:48,443.39,purchase
4258,69,2024-02-23 09:45:50,457.63,
4259,427,2024-11-29 22:51:16,64.76,
4260,461,2022-11-02 17:02:23,464.45,deposit
4261,593,2023-10-22 08:10:54,386.69,purchase
4262,538,2025-01-06 07:05:33,198.36,withdrawal
4263,962,2022-07-01 12:33:38,459.1,refund
4264,585,2022-05-01 23:25:24,227.91,deposit
4265,18,2024-02-05 01:46:11,109.13,purchase
4266,199,2024-11-10 19:21:32,464.82,withdrawal
4267,641,2022-04-23 18:47:49,238.48,purchase
4268,558,,319.17,purchase
4269,729,2023-02-17 08:55:39,281.07,withdrawal
4270,521,2022-02-21 17:48:16,202.17,withdrawal
4271,374,2023-06-11 16:50:22,67.52,refund
4272,981,2023-06-27 05:21:04,338.78,withdrawal
4273,165,,47.94,
4274,183,2023-02-14 17:28:01,283.67,refund
4275,,2022-08-26 01:38:34,161.78,refund
4276,409,2022-09-13 03:18:10,208.03,refund
4277,974,2024-11-26 02:55:06,27.12,withdrawal
4278,899,2023-06-20 13:55:30,380.14,withdrawal
4279,835,,399.65,refund
4280,267,,379.01,refund
4281,608,2023-04-06 09:35:42,291.67,purchase
4282,93,2023-07-30 07:18:10,6.75,deposit
4283,753,2024-01-26 10:48:42,221.36,withdrawal
4284,733,2022-12-09 19:22:40,178.59,refund
4285,27,2023-12-17 21:28:10,408.21,withdrawal
4286,104,2023-01-22 16:09:20,58.97,withdrawal
4287,529,2023-02-07 22:35:48,173.7,deposit
4288,364,2022-04-20 00:21:00,67.53,
4289,354,2022-10-12 05:12:33,335.95,purchase
4290,,,,deposit
4291,951,2022-07-13 14:44:15,150.92,purchase
4292,637,2022-03-28 16:25:25,271.49,withdrawal
4293,827,2022-04-01 07:00:42,111.99,deposit
4294,,2025-03-24 02:43:22,224.64,refund
4295,202,2023-09-06 05:16:32,447.89,withdrawal
4296,74,2024-05-09 14:11:52,93.5,deposit
4297,319,2023-10-11 08:23:34,452.64,purchase
4298,842,2022-10-20 19:59:36,497.45,deposit
4299,443,2023-08-30 00:27:47,142.88,purchase
4300,423,2024-02-11 02:17:06,162.58,refund
4301,524,2025-03-27 01:58:58,308.69,withdrawal
4302,574,2025-05-09 08:34:30,446.5,deposit
4303,743,2024-08-15 20:50:01,66.13,purchase
4304,864,2023-07-17 17:51:39,194.89,deposit
4305,451,2022-05-21 13:28:11,206.33,deposit
4306,469,2022-07-12 16:07:33,274.16,deposit
4307,921,2024-08-20 20:17:55,301.22,deposit
4308,59,2025-02-12 05:10:21,375.64,
4309,112,2024-05-23 22:32:27,277.77,refund
4310,703,2024-03-08 12:27:44,156.33,withdrawal
4311,519,2022-11-13 04:22:37,365.32,refund
4312,741,2022-07-31 03:21:37,289.73,purchase
4313,,2025-07-12 03:58:05,254.28,deposit
4314,945,2023-08-04 03:16:28,76.32,deposit
4315,483,2022-03-30 17:20:51,49.73,purchase
4316,,2023-08-09 23:14:13,260.53,refund
4317,575,2025-01-30 19:34:43,481.05,withdrawal
4318,23,2022-05-23 10:23:11,338.95,withdrawal
4319,773,2022-05-15 07:12:33,,purchase
4320,292,2025-06-12 15:59:33,109.11,withdrawal
4321,861,2024-08-18 07:26:40,,withdrawal
4322,,2024-08-01 06:33:21,240.31,refund
4323,428,2023-02-16 20:02:03,133.48,purchase
4324,376,2025-05-16 15:48:25,451.43,purchase
4325,951,2022-10-12 13:04:10,479.47,deposit
4326,930,2024-12-10 12:36:52,488.34,refund
4327,243,2022-02-20 03:44:56,86.05,deposit
4328,572,2024-08-05 08:05:32,202.38,purchase
4329,116,2023-08-21 16:32:46,488.86,purchase
4330,129,2022-10-04 16:35:50,369.68,deposit
4331,77,2025-01-27 06:25:03,22.4,purchase
4332,900,2022-07-31 07:35:01,228.48,refund
4333,457,2022-03-15 14:40:53,423.11,withdrawal
4334,925,2023-07-08 16:19:55,330.82,withdrawal
4335,167,2025-07-12 21:05:43,126.31,purchase
4336,675,2022-09-07 19:34:16,354.16,deposit
4337,982,2024-01-02 16:06:59,115.84,deposit
4338,786,2024-02-14 22:44:57,294.31,refund
4339,363,2022-08-31 00:54:17,496.75,purchase
4340,,2025-07-09 12:47:47,204.48,refund
4341,558,2024-04-26 11:33:30,267.72,refund
4342,,2024-02-11 07:38:52,294.43,
4343,927,2025-04-26 03:37:15,455.67,refund
4344,241,2022-05-02 12:21:22,485.3,purchase
4345,390,2024-08-29 15:43:04,279.32,refund
4346,,2022-12-10 09:25:01,,purchase
4347,209,2023-11-07 13:12:04,484.72,refund
4348,,,491.43,refund
4349,721,2025-06-03 21:55:47,178.76,purchase
4350,864,2022-04-17 00:56:23,474.31,deposit
4351,299,2023-10-16 00:26:10,174.02,refund
4352,57,2022-06-04 08:45:24,181.1,withdrawal
4353,763,2022-12-27 21:26:17,199.88,refund
4354,580,2023-10-29 10:36:35,185.4,deposit
4355,354,2025-08-07 22:45:29,95.11,purchase
4356,666,2023-12-17 18:26:44,236.14,refund
4357,94,2023-01-29 03:44:23,468.85,refund
4358,155,2025-08-11 01:34:37,332.2,refund
4359,768,2024-12-10 19:09:02,66.34,deposit
4360,307,2023-12-03 20:08:51,305.16,refund
4361,753,2024-11-04 16:51:53,252.64,purchase
4362,458,2024-11-23 13:56:59,16.47,withdrawal
4363,316,2024-12-29 10:33:44,37.72,refund
4364,925,2023-09-22 08:14:56,,withdrawal
4365,846,2024-08-27 02:14:59,379.79,withdrawal
4366,113,2024-05-17 03:36:17,496.05,refund
4367,323,2024-05-10 07:03:14,467.23,refund
4368,445,2025-05-27 00:21:26,,purchase
4369,485,2023-04-02 15:19:22,145.39,refund
4370,949,2024-05-16 05:13:58,482.25,purchase
4371,437,2024-10-28 12:18:07,19.65,deposit
4372,111,2023-01-17 07:36:30,440.54,refund
4373,342,2024-03-12 17:51:59,396.96,purchase
4374,737,2024-07-21 23:43:26,481.46,deposit
4375,879,2023-09-23 23:35:14,163.97,withdrawal
4376,532,2022-01-31 19:29:25,189.08,purchase
4377,957,2024-03-07 07:23:56,395.45,withdrawal
4378,928,2023-06-23 01:58:21,286.78,refund
2675,479,2023-06-26 21:53:42,400.12,purchase
4380,540,2024-11-18 12:35:50,159.48,withdrawal
4381,838,2025-02-05 15:44:32,222.85,purchase
4382,957,2024-09-19 09:35:38,316.26,refund
4383,443,2023-05-06 08:19:59,124.15,refund
4384,281,2023-09-14 18:22:57,264.13,deposit
4385,258,2024-10-30 20:43:16,205.5,refund
4386,381,2022-03-21 01:48:53,495.91,deposit
4387,815,2023-04-06 04:30:26,246.49,refund
4388,871,2025-07-11 11:27:47,222.43,refund
4389,495,2022-12-14 08:36:55,168.28,deposit
4390,66,2022-02-03 13:31:06,164.73,refund
4391,985,,371.29,purchase
4392,821,2024-02-28 20:09:01,178.0,purchase
4393,788,2023-07-25 22:49:21,189.44,deposit
4394,402,2024-08-27 13:45:47,144.95,deposit
4395,,2025-03-31 11:44:45,,purchase
2424,724,2023-09-28 03:57:37,427.91,withdrawal
4397,325,2024-06-03 00:02:53,178.01,deposit
4398,234,2024-04-04 14:46:01,335.76,deposit
4399,654,2023-04-28 04:23:57,24.12,withdrawal
4400,445,2023-01-31 15:02:50,79.83,withdrawal
4401,783,2023-02-02 21:45:14,94.95,purchase
4402,270,2024-01-04 00:02:56,153.03,refund
4403,852,2025-03-08 05:33:50,155.72,refund
